Lead Number,Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Tags,Lead Quality,Update me on Supply Chain Content,Get updates on DM Content,Lead Profile,City,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,I agree to pay the amount through cheque,A free copy of Mastering The Interview,Last Notable Activity
594369,Lead Add Form,Reference,0,0,1,1.0,938,1.0,Email Opened,India,Human Resource Management,Missing,Working Professional,Better Career Prospects,0,0,0,0,0,0,0,0,Closed by Horizzon,5,0,0,Potential Lead,Other Cities,2,3,14.0,18.0,0,0,Email Opened
594367,API,Direct Traffic,0,0,1,5.0,306,1.25,Email Opened,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Email Opened
594366,API,Google,0,0,1,4.0,699,4.0,SMS Sent,India,IT Projects Management,Student of SomeSchool,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Thane & Outskirts,Missing,Missing,Missing,Missing,0,0,SMS Sent
594361,Landing Page Submission,Google,0,0,1,4.0,666,2.0,SMS Sent,India,Human Resource Management,Word Of Mouth,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Other Cities,2,2,13.0,16.0,0,0,SMS Sent
594343,Landing Page Submission,Direct Traffic,0,0,0,2.0,1107,2.0,Email Opened,India,Marketing Management,Missing,Working Professional,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,3,0,0,Missing,Other Metro Cities,2,2,13.0,16.0,0,1,Email Opened
594334,Landing Page Submission,Google,0,0,0,5.0,98,2.5,Form Submitted on Website,India,Healthcare Management,Other,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,3,0,0,Missing,Mumbai,1,2,12.0,15.0,0,0,Modified
594329,Landing Page Submission,Google,0,0,1,3.0,1839,3.0,Email Opened,India,Marketing Management,Online Search,Working Professional,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,5,0,0,Potential Lead,Other Cities of Maharashtra,1,3,12.0,17.0,0,0,Email Opened
594301,API,Olark Chat,0,0,0,0.0,0,0.0,Email Link Clicked,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,2,2,14.0,15.0,0,0,Email Link Clicked
594251,Landing Page Submission,Direct Traffic,0,0,1,2.0,932,2.0,Email Opened,India,Operations Management,Missing,Unemployed,Better Career Prospects,1,0,0,0,0,0,0,0,Closed by Horizzon,5,0,0,Student of SomeSchool,Other Cities,Missing,Missing,Missing,Missing,0,0,Email Opened
594241,Landing Page Submission,Direct Traffic,0,0,0,1.0,86,1.0,Converted to Lead,India,Human Resource Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Interested in other courses,1,0,0,Other Leads,Thane & Outskirts,Missing,Missing,Missing,Missing,0,1,Modified
594221,Landing Page Submission,Organic Search,0,0,0,3.0,89,1.5,Email Opened,India,"Banking, Investment And Insurance",Missing,Student,Better Career Prospects,0,0,0,0,0,0,0,0,Already a student,1,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,1,Modified
594222,Landing Page Submission,Direct Traffic,0,0,0,2.0,37,2.0,Olark Chat Conversation,India,IT Projects Management,Missing,Student,Better Career Prospects,0,0,0,0,0,0,0,0,Already a student,1,0,0,Student of SomeSchool,Mumbai,Missing,Missing,Missing,Missing,0,1,Modified
594218,Landing Page Submission,Direct Traffic,0,0,1,3.0,1348,3.0,Email Opened,India,Human Resource Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Closed by Horizzon,5,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,1,Modified
594179,API,Google,0,0,0,1.0,150,1.0,Converted to Lead,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Interested in other courses,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Modified
594161,Landing Page Submission,Direct Traffic,1,0,0,2.0,712,2.0,SMS Sent,India,Healthcare Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,number not provided,4,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,1,SMS Sent
594160,Landing Page Submission,Direct Traffic,0,0,1,2.0,1764,2.0,Email Opened,India,Human Resource Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Closed by Horizzon,5,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,1,Email Opened
594150,Landing Page Submission,Google,0,0,0,3.0,287,3.0,Email Opened,India,Finance Management,Other,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,switched off,3,0,0,Missing,Thane & Outskirts,Missing,Missing,Missing,Missing,0,0,Email Opened
594137,Landing Page Submission,Direct Traffic,0,0,1,5.0,1816,5.0,Page Visited on Website,India,Supply Chain Management,Online Search,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Other Cities,2,2,13.0,16.0,0,0,Page Visited on Website
594128,API,Olark Chat,0,0,0,0.0,0,0.0,Email Opened,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Already a student,3,0,0,Missing,Missing,2,2,13.0,15.0,0,0,Modified
594120,Landing Page Submission,Organic Search,0,0,0,5.0,244,5.0,SMS Sent,India,Media and Advertising,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,invalid number,4,0,0,Missing,Other Metro Cities,Missing,Missing,Missing,Missing,0,1,SMS Sent
594111,API,Olark Chat,0,0,0,0.0,0,0.0,Email Opened,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,2,2,14.0,15.0,0,0,Email Opened
594108,Lead Add Form,Reference,0,0,1,0.0,0,0.0,Email Opened,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Closed by Horizzon,5,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Email Opened
594106,API,Olark Chat,0,0,0,0.0,0,0.0,Email Opened,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,2,2,13.0,15.0,0,0,Email Opened
594102,Landing Page Submission,Direct Traffic,1,0,0,6.0,1403,6.0,Unsubscribed,Australia,Supply Chain Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Not doing further education,1,0,0,Other Leads,Mumbai,Missing,Missing,Missing,Missing,0,0,Unsubscribed
594089,Lead Add Form,Reference,0,0,1,1.0,884,1.0,Email Opened,India,Finance Management,Missing,Working Professional,Better Career Prospects,0,0,0,0,0,0,0,0,Closed by Horizzon,2,0,0,Other Leads,Mumbai,Missing,Missing,Missing,Missing,0,1,Email Opened
594083,Landing Page Submission,Organic Search,0,0,1,4.0,3,4.0,SMS Sent,India,Travel and Tourism,Missing,Working Professional,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Missing,Other Metro Cities,Missing,Missing,Missing,Missing,0,1,SMS Sent
594072,Landing Page Submission,Direct Traffic,0,0,0,4.0,60,2.0,Page Visited on Website,India,"Banking, Investment And Insurance",Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Graduation in progress,1,0,0,Other Leads,Mumbai,2,3,13.0,18.0,0,1,Page Visited on Website
594063,Lead Add Form,Reference,0,0,1,0.0,0,0.0,Email Opened,India,Others,Missing,Working Professional,Better Career Prospects,0,0,0,0,0,0,0,0,Closed by Horizzon,4,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Email Opened
594057,API,Google,0,0,1,2.0,1599,1.0,SMS Sent,India,Supply Chain Management,Missing,Working Professional,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,SMS Sent
594049,Landing Page Submission,Google,0,0,1,2.0,1508,2.0,SMS Sent,India,Human Resource Management,Online Search,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,0,Modified
594048,API,Olark Chat,0,0,0,0.0,0,0.0,Email Opened,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Email Opened
594041,Landing Page Submission,Direct Traffic,1,0,0,2.0,150,2.0,SMS Sent,India,Finance Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,4,0,0,Missing,Other Cities of Maharashtra,1,3,12.0,17.0,0,0,SMS Sent
594038,Lead Add Form,Welingak Website,0,0,1,1.0,1162,1.0,SMS Sent,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,SMS Sent
594037,Landing Page Submission,Direct Traffic,0,0,1,4.0,1606,4.0,Email Opened,India,Human Resource Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,2,0,0,Lateral Student,Other Cities,Missing,Missing,Missing,Missing,0,1,Email Opened
594035,Landing Page Submission,Google,0,0,0,4.0,30,2.0,Olark Chat Conversation,India,IT Projects Management,Other,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Diploma holder (Not Eligible),3,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,0,Olark Chat Conversation
594031,Lead Add Form,Welingak Website,0,0,1,0.0,0,0.0,Email Opened,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Email Opened
594029,Landing Page Submission,Direct Traffic,0,0,0,3.0,193,3.0,Olark Chat Conversation,India,Finance Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Already a student,1,0,0,Student of SomeSchool,Mumbai,Missing,Missing,Missing,Missing,0,1,Modified
594024,Landing Page Submission,Google,1,0,0,5.0,497,5.0,Unsubscribed,India,E-Business,Social Media,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Interested  in full time MBA,1,0,0,Other Leads,Other Cities,1,2,12.0,16.0,0,1,Unsubscribed
594010,Landing Page Submission,Direct Traffic,0,0,0,3.0,178,1.5,SMS Sent,United Kingdom,Finance Management,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,1,Modified
594003,API,Olark Chat,0,0,0,0.0,0,0.0,Olark Chat Conversation,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Interested in other courses,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Modified
593999,API,Organic Search,0,0,1,5.0,1184,5.0,SMS Sent,India,Operations Management,Missing,Working Professional,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,SMS Sent
593992,API,Google,0,0,1,2.0,1265,2.0,SMS Sent,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,SMS Sent
593990,Landing Page Submission,Organic Search,0,0,1,4.0,1216,4.0,SMS Sent,India,Operations Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,SMS Sent
593985,Landing Page Submission,Direct Traffic,0,0,1,5.0,253,5.0,Email Opened,India,Supply Chain Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,5,0,0,Potential Lead,Mumbai,Missing,Missing,Missing,Missing,0,1,Email Opened
593980,API,Olark Chat,0,0,1,0.0,0,0.0,Olark Chat Conversation,India,Supply Chain Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Other Leads,Mumbai,2,2,14.0,15.0,0,0,Modified
593977,API,Direct Traffic,0,0,0,2.0,79,2.0,Olark Chat Conversation,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Interested in other courses,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Olark Chat Conversation
593968,Landing Page Submission,Direct Traffic,0,0,0,2.0,338,2.0,Email Link Clicked,India,Finance Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Not doing further education,1,0,0,Other Leads,Mumbai,Missing,Missing,Missing,Missing,0,1,Email Link Clicked
593962,Lead Add Form,Welingak Website,0,0,1,1.0,1058,1.0,Email Opened,India,Operations Management,Online Search,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Missing,Thane & Outskirts,Missing,Missing,Missing,Missing,0,0,Modified
593961,API,Olark Chat,0,0,1,0.0,0,0.0,SMS Sent,India,Marketing Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Potential Lead,Other Cities,2,2,14.0,15.0,0,0,SMS Sent
593953,Landing Page Submission,Direct Traffic,0,0,1,3.0,1298,3.0,SMS Sent,India,Supply Chain Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,1,SMS Sent
593946,API,Organic Search,0,0,0,6.0,1439,6.0,SMS Sent,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Modified
593945,Landing Page Submission,Direct Traffic,0,0,1,5.0,1062,2.5,Email Opened,India,Human Resource Management,Other,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,5,0,0,Potential Lead,Other Cities,Missing,Missing,Missing,Missing,0,0,Email Opened
593929,Lead Add Form,Reference,1,0,1,0.0,0,0.0,SMS Sent,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,SMS Sent
593916,API,Direct Traffic,0,0,1,10.0,1324,2.0,SMS Sent,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,SMS Sent
593913,Landing Page Submission,Direct Traffic,0,0,0,1.0,42,1.0,Converted to Lead,India,Human Resource Management,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Other Cities,2,2,13.0,16.0,0,1,Modified
593909,API,Olark Chat,0,0,0,1.0,192,1.0,Olark Chat Conversation,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,3,2,17.0,15.0,0,0,Olark Chat Conversation
593891,API,Organic Search,0,0,1,5.0,1135,2.5,Email Opened,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Closed by Horizzon,2,0,0,Other Leads,Other Cities,Missing,Missing,Missing,Missing,0,0,Email Opened
593876,Landing Page Submission,Direct Traffic,0,0,1,3.0,177,1.5,SMS Sent,India,Operations Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Busy,3,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,1,SMS Sent
593872,Landing Page Submission,Organic Search,0,0,1,11.0,1914,3.67,SMS Sent,India,Business Administration,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Potential Lead,Mumbai,Missing,Missing,Missing,Missing,0,1,SMS Sent
593868,API,Olark Chat,0,0,0,3.0,190,3.0,Olark Chat Conversation,India,Business Administration,Online Search,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Mumbai,2,2,13.0,16.0,0,0,Modified
593866,Landing Page Submission,Direct Traffic,0,0,0,2.0,126,2.0,Converted to Lead,India,Finance Management,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,1,Modified
593865,Landing Page Submission,Organic Search,0,0,0,3.0,504,3.0,Converted to Lead,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Modified
593864,API,Olark Chat,0,0,1,0.0,0,0.0,SMS Sent,India,Human Resource Management,Missing,Working Professional,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Missing,Missing,3,2,16.0,15.0,0,0,SMS Sent
593860,API,Organic Search,0,0,1,4.0,816,4.0,SMS Sent,India,Marketing Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Potential Lead,Mumbai,Missing,Missing,Missing,Missing,0,0,SMS Sent
593857,API,Organic Search,0,0,0,1.0,233,1.0,Converted to Lead,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Already a student,1,0,0,Student of SomeSchool,Missing,Missing,Missing,Missing,Missing,0,0,Modified
593852,Landing Page Submission,Google,0,0,0,5.0,132,5.0,SMS Sent,India,Finance Management,Student of SomeSchool,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,switched off,3,0,0,Missing,Mumbai,2,3,13.0,18.0,0,0,SMS Sent
593850,Lead Add Form,Reference,0,0,1,0.0,0,0.0,SMS Sent,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,SMS Sent
593834,Landing Page Submission,Google,0,0,0,2.0,269,2.0,SMS Sent,India,Business Administration,Email,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,3,0,0,Missing,Other Cities of Maharashtra,Missing,Missing,Missing,Missing,0,0,SMS Sent
593831,API,Olark Chat,0,0,0,0.0,0,0.0,Email Opened,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Interested  in full time MBA,3,0,0,Missing,Missing,2,2,14.0,15.0,0,0,Email Opened
593828,API,Olark Chat,0,0,0,0.0,0,0.0,Email Opened,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Interested in other courses,3,0,0,Missing,Missing,2,2,13.0,15.0,0,0,Email Opened
593829,Landing Page Submission,Direct Traffic,0,0,0,3.0,1613,3.0,Email Opened,India,Business Administration,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Already a student,1,0,0,Student of SomeSchool,Mumbai,Missing,Missing,Missing,Missing,0,1,Email Opened
593827,API,Olark Chat,0,0,0,0.0,0,0.0,Olark Chat Conversation,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Modified
593824,Landing Page Submission,Google,0,0,1,4.0,1500,4.0,SMS Sent,India,IT Projects Management,Student of SomeSchool,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,5,0,0,Potential Lead,Thane & Outskirts,Missing,Missing,Missing,Missing,0,0,SMS Sent
593818,Landing Page Submission,Google,0,0,0,4.0,188,2.0,Email Opened,India,Travel and Tourism,Student of SomeSchool,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,3,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,0,Email Opened
593816,Landing Page Submission,Organic Search,0,0,0,6.0,360,6.0,SMS Sent,India,Human Resource Management,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Thane & Outskirts,Missing,Missing,Missing,Missing,0,0,Modified
593806,Landing Page Submission,Organic Search,1,0,0,5.0,535,2.5,Page Visited on Website,India,Travel and Tourism,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Not doing further education,1,0,0,Other Leads,Mumbai,Missing,Missing,Missing,Missing,0,0,Page Visited on Website
593802,API,Olark Chat,0,0,1,0.0,0,0.0,Email Opened,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Closed by Horizzon,3,0,0,Missing,Missing,3,2,16.0,15.0,0,0,Modified
593801,API,Olark Chat,0,0,0,0.0,0,0.0,Olark Chat Conversation,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,3,2,17.0,15.0,0,0,Modified
593795,Landing Page Submission,Direct Traffic,0,0,1,7.0,1424,7.0,SMS Sent,India,"Banking, Investment And Insurance",Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,1,SMS Sent
593790,API,Olark Chat,0,0,0,0.0,0,0.0,Olark Chat Conversation,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,3,2,17.0,15.0,0,0,Modified
593789,Landing Page Submission,Direct Traffic,0,0,1,10.0,1360,5.0,Email Opened,India,Travel and Tourism,Online Search,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,2,0,0,Other Leads,Mumbai,Missing,Missing,Missing,Missing,0,0,Email Opened
593786,Landing Page Submission,Direct Traffic,0,0,1,5.0,1457,1.67,SMS Sent,India,Finance Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,2,0,0,Potential Lead,Other Metro Cities,2,2,13.0,16.0,0,1,SMS Sent
593781,Landing Page Submission,Google,0,0,0,3.0,144,3.0,Converted to Lead,India,Marketing Management,Online Search,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,3,0,0,Missing,Thane & Outskirts,Missing,Missing,Missing,Missing,0,0,Modified
593767,API,Google,0,0,1,2.0,1809,1.0,Email Opened,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Email Opened
593765,API,Google,0,0,0,2.0,70,2.0,SMS Sent,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,SMS Sent
593761,API,Google,0,0,0,2.0,772,1.0,SMS Sent,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,switched off,4,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,SMS Sent
593710,Landing Page Submission,Direct Traffic,0,0,1,7.0,1762,1.4,Olark Chat Conversation,India,Finance Management,Missing,Student,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Missing,Mumbai,1,3,12.0,18.0,0,1,Olark Chat Conversation
593701,API,Olark Chat,0,0,0,0.0,0,0.0,Email Opened,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,3,2,16.0,15.0,0,0,Email Opened
593680,Landing Page Submission,Direct Traffic,0,0,0,6.0,55,3.0,Email Opened,India,IT Projects Management,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Other Cities of Maharashtra,2,2,13.0,14.0,0,1,Email Opened
593671,API,Google,0,0,0,3.0,641,1.5,Email Opened,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Email Opened
593665,API,Olark Chat,0,0,0,0.0,0,0.0,Olark Chat Conversation,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,3,2,17.0,15.0,0,0,Olark Chat Conversation
593658,Landing Page Submission,Direct Traffic,0,0,0,9.0,1187,3.0,Email Link Clicked,India,International Business,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,opp hangup,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Email Link Clicked
593651,API,Organic Search,0,0,0,3.0,1195,3.0,Email Opened,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Email Opened
593625,Landing Page Submission,Organic Search,0,0,0,3.0,195,1.5,Email Opened,India,Media and Advertising,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,invalid number,3,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,1,Email Opened
593596,Landing Page Submission,Direct Traffic,1,0,0,1.0,237,1.0,Email Bounced,India,Human Resource Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,opp hangup,3,0,0,Missing,Other Metro Cities,Missing,Missing,Missing,Missing,0,0,Modified
593570,Landing Page Submission,Direct Traffic,0,0,0,6.0,211,6.0,Email Opened,India,Finance Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,3,0,0,Missing,Other Cities,Missing,Missing,Missing,Missing,0,0,Email Opened
593560,API,Olark Chat,0,0,0,0.0,0,0.0,Email Opened,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,3,0,0,Missing,Missing,2,2,15.0,15.0,0,0,Email Opened
593559,API,Organic Search,0,0,0,4.0,104,2.0,Email Opened,India,Finance Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,3,0,0,Missing,Other Cities of Maharashtra,Missing,Missing,Missing,Missing,0,1,Email Opened
593555,API,Google,0,0,1,2.0,28,2.0,Email Link Clicked,India,Hospitality Management,Missing,Working Professional,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,2,0,0,Other Leads,Mumbai,Missing,Missing,Missing,Missing,0,0,Email Link Clicked
593551,API,Google,0,0,0,2.0,23,2.0,Converted to Lead,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Graduation in progress,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Modified
593523,API,Google,0,0,0,3.0,173,1.5,SMS Sent,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,switched off,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,SMS Sent
593516,API,Olark Chat,0,0,1,0.0,0,0.0,SMS Sent,India,Finance Management,Missing,Working Professional,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Missing,Missing,3,2,16.0,15.0,0,0,SMS Sent
593504,Landing Page Submission,Direct Traffic,0,0,1,2.0,1153,2.0,SMS Sent,India,Business Administration,Word Of Mouth,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,5,0,0,Missing,Other Cities of Maharashtra,2,3,14.0,17.0,0,0,SMS Sent
593502,Landing Page Submission,Direct Traffic,1,0,0,2.0,207,2.0,Email Opened,India,IT Projects Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Interested in other courses,1,0,0,Missing,Other Metro Cities,2,2,13.0,13.0,0,1,Modified
